id,text,polarization,back_translated
swa_ad111643a0f2506e9139341c3ea495f4,vipi kuhusu unaosha kitako changu na ulimi wako fagot mdogo,0,"Je, unaweza kuosha mguu wangu na ulimi wako faggot kidogo"
swa_076171c2895544c15f627b47726533bc,lmaoo simu yangu imejisahihisha kama kitako cha kutombwa,0,Simu yangu imewekwa sawa na mchonga.
swa_c4b1a85ab93c740eb9f49d3a2e8841b0,mtu wote wawili huzunguka sana rundo la majembe la kutombwa pussy matako,0,Man wote kwenda karibu mengi ya bumps pussy pussy cheeks
swa_236cf311c81312f4ff62b82fe1253530,oh nab sio rahisi sana labda haujui wala hauamini hii lakini mimi ni hadithi ya kupindika pussy lol raha ya hatia,0,Oh nab si rahisi sana labda hujui au kuamini hii lakini mimi ni hadithi ya curving pussy lol guilty pleasure
swa_7eb5ccb7b01f23e7c6734cfa9e27be6f,wote wawili mnasikitika kuwapa ubaguzi jukwaa la lugha yake ya takataka ya kutombwa dana ur intvw ilikuwa chini ya kiwango cha chekechea,0,Wote naomba msamaha kwa kukupa jukwaa la lugha yake junk ya unyanyasaji Dana ur intvw ilikuwa chini ya kiwango cha kindergarten
swa_68c46b6fc58f7e3058da1d37b81ae9af,anafikiria kuwa mkufunzi hajambo hajaitwa tena punda wa bitch kama wewe,0,Yeye anafikiri kwamba kocha kamwe kuitwa bitch ass kama wewe
swa_5dfa83a544a74cb05aac22c50122460c,nigga umemaliza kichwa chako li nings moto lakini dhahabu za kobe wasomi ni takataka ya kutombwa,0,Nigga wewe ni kumaliza kichwa yako lilinings moto lakini dhahabu coke elite ni taka kutupwa
swa_236fef3f4a827ef99c75ee9369b84c4a,unamaanisha mkundu wa punda wa kutomba,0,maana yake punda wa punda mwekundu
swa_e9379a4d17c05ba1c1f6d29fa673f2b7,yako punk pussy punda bitch jamaa hauna mipira ya kupigania unachotaka kufanya ni kutaka kuwapiga wasichana kitoto chako cha fuckin,0,yako punk pussy ass bitch jamaa huna mipira ya kupigana nini unataka kufanya ni unataka kuwapiga wasichana fucking mtoto wako
swa_00352558e6f174a2b42d10dfc3ae4888,chochote fuck assholes zote hizo wao ni niggers wote wanaonekana sawa kwangu,0,Chochote fucking assholes wote ni weusi wote kuangalia nzuri kwangu
swa_2728dafe5be7973803aad57672f6cf5e,kutomba wewe ni bubu punda jembe la kutombwa pussy,0,"Wewe ni idiot, wewe ni pussy"
swa_454342e964adb46f02825f1ba2ccbe5a,cottoncandy lmaoooo watu wa watu kwa hivyo unajua lil rico alipata majembe la kutombwa pussy matako hahaha,0,Cottoncandy Imaaoooo watu wa watu hivyo unajua Lil Rico got pussy pussy pussy pussy cheeks hahaha
swa_4a8ceee8b3910e3b37b6a73915aee66e,nilidhani utapata dokezo kwamba tunajua wewe ni mjanja bandia na ufute akaunti yako bandia,0,Nilidhani ungepata dalili kwamba tunajua wewe ni scammer bandia na kufuta akaunti yako bandia
swa_68d1ebab7a255f3d6ce9b8b51f33ec4a,crowefashow sababu ya mizigo ya pussy unapata sawa,0,Crowfas kuonyesha sababu ya pussy mizigo wewe kupata sawa
swa_529073d51ff69ac110ed2a220e62b86c,cssalazar ona kaka pussy anabadilisha wewe,0,cssalazar kuona ndugu pussy mabadiliko wewe
swa_5998a00aa2001b3b6e72e42a33badad3,cssalazar ndio kulia pussy akitombwa,0,cssalazar ni kulia pussy kuwa hugged
swa_5f90c786170504aa3db94bf16ccec708,blakeanderson nadhani mjinga huyo bubu lakini sisi sote tunahitaji kunywa wakati mwingine mahali pangu kutomba mtu juu haha,0,BlakeAnderson nadhani mpumbavu lakini sisi wote tunahitaji kunywa wakati mwingine katika nyumba yangu ili kuuliza mtu juu haha
swa_048f6d2fd5bc597147eff1a5133a63f0,ilivuta kwenye bulbasuar hiyo unajua mimi ni bout kufanya msichana pussy kidonda,0,Nilivuta juu ya bulbasuar hivyo unajua mimi ni kupambana kwa kufanya msichana pussy jeraha
swa_2a386178e43fee946a1c252eb4a3ce73,ya msichana ni jembe la kutombwa pussy mwembamba la punda kumdhibiti na kumwambia aache kunyunyizia ngombe kinywa chake siku nzima,0,Msichana ni screw pussy mnene mfu control yake na kumwambia kuacha kunyunyizia kinywa chake na fahali siku nzima
swa_8c57a2c28ae42090e4d0122e79a93a58,funga funga kutomba juu ya goddam yako kahaba mjinga kahaba nigga,0,Close karibu kilio juu ya bitch fucking stupid bitch nigga yako
swa_5158fe27a9aceeabcc5651e7d0f7de3f,ya lakini huwezi kwa sababu ni akaunti ya kweli kibubu bubu mimi huenda kwa wams fucking bitch,0,lakini huwezi kwa sababu ni akaunti kweli stupid mimi ni kwenda kwa ajili ya fucking bitch wams
swa_113aa79df53501deace3972a07a1a97d,lovtadaisha terrance unataka kuwa mmoja wa majembe la kutombwa pussy matako yangu,0,Lovely Terrance unataka kuwa mmoja wa pussy pussy sleazy pussy pipi yangu
swa_1e02941bf509a3cb6f472e18bf78b0d7,caykelly sinema hazijalishi maadamu unafanya shoni ya kooni na koni wewe ni nigga,0,Caykelly sinema si jambo lolote kama wewe kufanya aibu ya cone na cone wewe ni Negro
swa_16e3ba9facb0e1bfd63d765f7c0445bf,sijapata ima kuja piss katika yako bitch,0,Sikuwahi kuacha kuja piss katika bitch yako
swa_b64af2b8c46fab334440ca58db04ebcc,gjulio hatupendi majembe la kutombwa pussy matako haya,0,Jule hatupendi pussy pussy ya masikio haya
swa_7d4c39c77abc7718133e5cacddf30b02,haupati ukoko huo uliojazwa na takataka ya kutombwa,0,Huwezi kupata kwamba mbegu ya taka iliyojaa
swa_bd56f0dadcef044211c93e83e8fda4ea,bendi hiyo ni takataka ya kutombwa nyeupe na takataka ya kutombwa nyeupe tu ndio wangeweza kununua albamu hiyo,0,Timu ni kipande cha taka nyeupe na tu taka nyeupe inaweza kununua albamu.
swa_0fbcd60dd4c002cc2a8a8ee6026d6e21,wala paka wako anayetamba pussy,0,wala pussy yako paka creeping
swa_8c32f02ee41430a4ef15e854d225731f,lmao shit halisi ingawa vidonda vya pussy hivyo huwabubu kama kutomba smh,0,Mimi si kweli shit ingawa pussy majeraha hivyo wao blink kama smh
swa_4a2ee1734dd16f108c12c87792fb8a5e,jembe la kutombwa pussy aliniambia angekata dick yangu alikuwa kutoka baltimore,0,pussy pussy aliniambia alikuwa kukata cock yangu alikuwa kutoka Baltimore
swa_207cda23b79b7bed650021ddebe5c05a,nilitazama msimu wa bc nilitaka kuona pande tofauti za eliya sio kuona jembe la kutombwa pussy lenye ngozi ambayo hutumia rangi ya nywele ya walgreen,0,"Nilikuwa nikiangalia msimu wa BC, nilitaka kuona pande tofauti za Elijah, si kuona pussy mwembamba na rangi ya nywele za kijani."
swa_65b9323d5e58c4565bc211a6b0892df5,biiiiitch kwamba jembe la kutombwa pussy linaonekana kamilifu haha lakini iight,0,Biiiiitch kwamba pussy jerk inaonekana kamili haha lakini nane
swa_b0e2f255c98c49bb2767a5a876ed7b30,baadhi ya wanawake huingia kwenye uhusiano haraka ili wasijisikie kama jembe la kutombwa pussy la kufanya mapenzi,0,Wanawake wengine kupata katika uhusiano haraka hivyo wao si kujisikia kama pussy fucking pussy kufanya ngono na.
swa_584f7e25cbaffbdfdbf7c4eefc937e95,bitch nimepata mipango ya kutomba usiku wa leo nimesema ijumaa nigga,0,Bitch Nina mipango ya kuomba usiku wa leo Mimi alisema Ijumaa Negga
swa_0b7b54cdcd35e51d2b0cbf934cdab944,huzuia punda wako mweupe kwa sababu unajaribu kuanza shit kama foleni ya kufyatua ili utumbue nigga,0,Wewe ni kuzuia mfu wako nyeupe kwa sababu wewe ni kujaribu kuanza shit kama mstari wa moto kufurahisha nigger.
swa_23f0efe53c3823c1dd6dca2827f65b28,ight nigga haha fucking queer lazima aondoe ratiba yake,0,Ight nigga haha fucking queer lazima kuondoa ratiba yake
swa_d80862f12fd8205eaec04332cdb3778b,kwanini unalia kisha mtoto kurudi nyuma ya kuma ya kutombwa,0,Kwa nini unalia na kisha mtoto anarudi nyuma ya sanduku la takataka
swa_c5bea808e8d20e0ad4932b8f0d01d6ae,moja kwa moja majembe la kutombwa pussy matako yako yanaweza kusubiri,0,straight up pussy pussy yako chui inaweza kusubiri
swa_2d8ece377718be20552ebe403988c539,halygang alikuwa mtoto mchafu kila wakati alianza kwa microwaves na catchup na shit ili mufuckas kila wakati awe kama bye falicia,0,Halygang alikuwa mtoto chafu kila wakati yeye alianza na microwaves na catchup na shit hivyo fuckers daima kuwa kama bye falicia
swa_44892d0a420b9b9ea0b38a522b2b05e5,bc ni takataka ya kutombwa kwanini aseme uongo juu ya hilo nilikuambia yeye ni halisi,0,Bc ni taka taka kwa nini uongo kuhusu hilo Mimi kukuambia yeye ni halisi
swa_42b8b5f0f6454231d690c6fd29170d24,wewe nje yo akili rose baridi kuliko kim amp njia zaidi chini duniani kanye bitch humpa shida zaidi kuliko za wizI,0,Wewe ni nje ya akili yako rose baridi kuliko Kim amp njia ya chini ya dunia kanye bitch humpa matatizo zaidi kuliko wiz
swa_12b53dfc509db596e8c5c9ab11ab7479,nilikuwa nalala jembe la kutombwa pussy mahali ulipo,0,Nilikuwa nikilala katika pussy fucking pussy ambapo wewe ni
swa_24542408758fe1806ad416698cba709e,aliacha kuwa pussy wa kutombwa,0,Aliacha kuwa pussy ya pussy
swa_f1953e2b0366aae4738631f313965ede,fitlifemike jembe la kutombwa pussy usinifanye niweke viwambo vya maandishi yako kwangu jembe la kutombwa pussy,0,Usinifanye niweke maandishi yako juu ya uso wangu
swa_e1bebd04d82118d1b53190f5d058901d,fitlifemike funga maharagwe ya fuckin,0,Nitalazimika kufunga fucking maharagwe.
swa_79fe4fc68fbaba4312c1213ee2996695,flow jus alitaka kuruhusu tujue matumaini kimbunga kitaua takataka ya kutombwa yako ya jumapili lordwillin,0,Just flow alitaka kutujulisha matumaini dhoruba kuua Jumapili yako taka dump Lordwillin
swa_0cf7adb51a0acc70ce3995a99b82fac8,jamani alikuwa kijinga wangu kwa timu za eddie johnson mwaka jana,0,Ujerumani ilikuwa idiot yangu kwa timu Eddie Johnson mwaka jana
swa_50b2fcc07d3f1fbb7899bf5fff04c116,umeelewa unaonekana kama dyke ya maisha kweli kama unaonekana kama kaka wa wnba michezo bra amp kaptula za mpira wa miguu zilizovaa dyke,0,"Unajua, unaonekana kama dike wa maisha halisi."
swa_c8da35199eced70ffca98461709f0315,ndio sasa ondoka kwenye twitter viwete walemavu haupaswi kamwe kujifunza jinsi ya kutumia mtandao,0,"Ndiyo, sasa kushuka kutoka twitter disabled disabled unapaswa kamwe kujifunza jinsi ya kutumia mtandao"
swa_a7b87bfd5ef03316bb82822e2487e247,hahahaha youza kutomba wigger,0,Yeye hataki kuwa wigger.
swa_9136fc08c5b71b6e7802171a3e2b0914,ahh naona mimi bado ni rook juu ya maarifa ya jembe la kutombwa pussy lakini ninaendelea,0,Ahh naona bado mimi ni mnara juu ya maarifa ya pussy-crack lakini mimi kuweka
swa_2fc995bce5307eb65069ee69083cee8e,nigga nazungumza na kipindi cha kijinga hii sio mjinga mpya mweupe tunakwenda kutupa kila siku ya kulaani,0,Nigga Mimi kuzungumza na kipindi hiki kipumbavu si hii mpya nyeupe idiot sisi ni kwenda kutupa mbali kila siku ya laana
swa_91da1f739db0e6af715c068b6a737c8a,ninapenda mimi majembe la kutombwa pussy matako ya mexico siku ninyonye kwa doli,0,Mimi upendo pussy pussy pussy pussy thighs ya Mexico siku mimi suck na doll
swa_e06d42bc5e624709a5bcf42fcf0380ec,gypmatic nilikasirika sana ppl mbali kwenye fb nilikuwa nikifurika habari iliyolazwa ijayo kuwalenga wale majembe la kutombwa pussy matako,0,Gypmatic nilikuwa na hasira sana watu off juu ya fb nilikuwa flooding ijayo kuweka habari kulenga wale jellybeans ya pussy pussy cheeks
swa_c8641ad3e7382189f6f338790858e446,garciac wale uchi walikuwa takataka ya kutombwa,0,Garciac wale uchi walikuwa taka ya taka
swa_a7987e45af9aa157cb48e8a2799ad3bb,anasema mzee huyo natumai unaweza kuishi miaka mingine wewe mpumbavu jigga boo tumbili,0,Anasema mzee natumaini unaweza kuishi mwaka mwingine wewe stupid jigga boo tumbili
swa_63652d35589c902fed3ef9e0ea966baa,lol yule pussy alipata niggas tajiri kupoteza akili zao pia una drizzy amp breezy beefd nje kwamba puss ni uwanja wa michezo wa shetani,0,lol pussy got tajiri niggas kupoteza akili zao pia una mvua amp breezy beefd nje kwamba pussy ni playground ya shetani
swa_4c9ffc4de532fc00f69ba7e2028ac348,kwanza wewe nani unamwita jembe la kutombwa pussy usinifanye kwenda sharkeisha sawa wewe boo boo,0,Kwanza wewe ambaye wewe ni kupiga pussy pussy si kufanya mimi kwenda sharkeisha okay boo boo
swa_b165dea2b757110694cf4e7cdb138839,annnie sema kutomba hiyo niggah yeye dhaifu sana hawezi kukuambia kuwa wewe ni kituko kwamba hautafuti mapenzi,0,annnie kusema kuuliza kwamba niggah yeye ni hivyo dhaifu hawezi kukuambia kwamba wewe ni adventurer kwamba wewe si unataka upendo
swa_5204b5fd260c8b14725e0bb516c41bfe,bearlysober hoes kweli hufanya b ndege mtu hii mpya kwako,0,Bearlysober Hoes kweli hufanya ndege B hii mtu mpya kwa ajili yenu
swa_5df294596afa7435b8c2247cff45692e,bibi siku zote b anakuuliza je una rafiki wa kike hapana nina majembe la kutombwa pussy matako tf unamaanisha shit halisi,0,Miss daima B anauliza kama una rafiki wa kike No mimi nina pussy pussy pussy thighs tf wewe ni kusema kweli shit
swa_daf51eee96af743ed8cd335571e8c5d8,sina majembe la kutombwa pussy matako kwa sababu yah nigga sio shit,0,Mimi si na moyo wa kuwa pussy cheek kwa sababu yeah nigga si shit
swa_ea30f573d24a87c4355fbc14f6e89108,malibus juu ya kuja lakini katika habari zingine anamaanisha jembe la kutombwa pussy la denna na sio hata skinedddd hahaha,0,Malibus juu ya kuja lakini katika habari nyingine ina maana pussy ya kundi la pussy na hata skinedddd hahaha
swa_f41277ecc2ac18dc823fe51bc5171a78,elgrillo watuhumiwa wa dola la kiislam nchini indonesia ni waighur wa china,0,Elgrillo wanaotarajiwa kuwa na dola za Kiislamu nchini Indonesia ni Waiguru wa China
swa_4e1fc20bea4624cec03a4b4e2c0b7f1f,emoney west ima anamwongoza kijana huyu sio kitu wewe kichwa cha maharagwe tu,0,Emoney West Ima ni kuongoza kijana huyu si kitu wewe kichwa kwa ajili ya maharagwe tu
swa_4ae60f2d5f174edd12478512bb437c4e,hifadhi ya akili huko dallas texas miaka ya niende kutafuta jembe la kutombwa pussy hili,0,Madaktari wa akili katika Dallas Texas miaka ya mimi kwenda kutafuta pussy pussy hii
swa_5ef1b6d1a52a16a843ac17e375e3c0c6,ikiwa ningeweka picha za kila kitumimi hufanya katika maisha yangu majembe la kutombwa pussy matako yall yangeanguka kwa upendo usiue em channing,0,Kama mimi kuweka picha ya kila lugha hufanya katika maisha yangu pussy pussy pussy pussy pussy pussy wewe kuanguka katika upendo
swa_8e3986a1088b0b23cee51c301aa65f0a,jinsi vidonda vya pussy vyeusi vinavyoendesha wakati wimbo unakuja,0,jinsi nyusi nyeusi majeraha kukimbia wakati wimbo kuja
swa_3e80ee8087896eb3264cd0fcf2d18d73,je hizi kidogo wanataka kutoka ah nigga,0,"Je, hawa wadogo wanataka kutoka ah nigga"
swa_d5d2ab88bb1b59537b07514c97c4b72e,west kuchoka kama kuzimu shoulda alijibu simu yangu bitch huyu ni kichwa mbaya sana,0,West tired kama helo mabega akajibu simu yangu bitch hii ni mbaya sana kichwa
swa_1c636233336c9f997320c4073b560939,ndio iam single sichanganyiki au kuzungumza na mtu yeyote hakuna majembe la kutombwa pussy matako mimi tu,0,Yeah iam single mimi si kuchanganyikiwa au kuzungumza na mtu yeyote hakuna pussy pussy whining pussy mimi tu
swa_1403feeddeaf23820c14d9f4c8884a38,rt freegeezy mfanyikazi wangu wa co anazungumza juu ya jina langu la twitter oh hakuna jembe la kutombwa pussy hauwezi kunipiga risasi kwa bosi,0,Rt freegeezy mfanyakazi mwenzangu anazungumza juu ya jina langu Twitter oh hakuna pussy stick huwezi kunipiga kwa bosi
swa_4c14017161c3d524ad6269f31bc7cdb8,rt kinghov ningekuwa thinkin errbody unataka kunipa pussy,0,RT Kinghov Ningependa mtu yeyote anataka kunipa pussy
swa_88e9577c17ed75e33ffd7f9083aafd30,rt kinghov niggaz apate pussy ya bure kutoka kwa bounce beats peke yake,0,RT Kinghov niggaz kupata bure pussy kutoka bounce beats peke yake
swa_6b20512018f252c3043374e6a3711dff,vizuri jamani rt wakati jembe la kutombwa pussy la upande linakudai kuwa mpenzi wake,0,Well German RT wakati fussy pussy upande anadai wewe kuwa rafiki yake wa kike
swa_8d47f8375e3d31a10661e90e9fca9203,anddone fuck east st john na wote wapenzi familia na marafiki,0,Anddone fuck East St John na wapenzi wote familia na marafiki
swa_a018d960acb6c1a9f59c5e435f969491,cvasquez ndugu yangu ni mtoto pussy fagot nk wewe kama kupigwa sio,0,Cvasquez ndugu yangu ni mtoto pussy fagot nk wewe kama kupiga si
swa_010d4dcf5ef175dff32aa8def69c621b,tysonrap aye nigga nani anajaribu freestyle wewe ni takataka ya kutombwa ingawa lol,0,Tysonrap ni nigga ambaye anajaribu freestyle wewe ni taka ingawa lol
swa_ece9e1fcc54b7b8cc892027a91d642d2,tysonrap aliona mtu asiye na makazi akilala kwenye sanduku lililozungukwa na kifuniko cha bubble lazima iwe mfumo wake mpya wa kengele wewe ni mjinga wa kuchekesha,0,Tysonrap alimwona mtu asiye na makao akiwa amelala katika sanduku lililozungukwa na kofia ya bomu.
swa_d0e7bc0e286d6537f7920241c4098562,woaaaahh kanzu hiyo ingawa lol nigga pia joto kwenye jembe la kutombwa pussy hilo,0,Woaaaahh kwamba koti ingawa lol niggas too hot juu ya pussy trousers kwamba
swa_72eb4b8f444cac72caf804bbc08be1cc,abrown frogger mchezo bora kabisa tu cuz unanyonya ndege wa flappy,0,Best mchezo milele tu kwa sababu wewe suck a flappy ndege
swa_b8400ea9867ed548e9ce5f0723aa61f6,abrown lmao dylan ameitwa tu pussy na mr o mwenyewe wagggggie inachukua ustadi,0,Abrown Lmao Dylan anaitwa tu pussy na Bwana O mwenyewe Wagggie inachukua ujuzi
swa_1faa83db8681ceb0dcdd38704d07b891,tazama prust anajaribu kumpiga hank wakati wa kucheza mapumziko brandonprust jaribio la pussy na pussy mtlhockey,0,Angalia prust kujaribu kumshinda Hank wakati kucheza Break Brandonprust kujaribu pussy na pussy mtlhockey
swa_cd54ced4d8f7f01e66b50e9b3f686c50,fuck wavulana wa ngombe siku yangu ya kuzaliwa katika siku mbili jembe la kutombwa pussy,0,Fuck guys wa Bulls siku yangu ya kuzaliwa katika siku mbili
swa_e0e292d8a58e96c7b669d17c203ec5b1,hii ni ngumu wewe fag jiulize ni nani tanki la kushangaza ambalo ni la kutombwa kuma,0,Hii ni vigumu wewe fag wonder nani tank ajabu kwamba ni kuwa kufunguliwa
swa_0155bcb80ab0df81f3f63373f3133865,kwa hivyo wimbi jipya ni vitanzi vilivyovaa majembe la kutombwa pussy matako mini mikononi mwao,0,Hivyo wimbi jipya ni loops kuvaa pussy mini-hooks wazi katika mikono yao
swa_8726cfe300d44fab8bb839b51c062299,j cole ni takataka ya kutombwa nimekuwa nikisema hii kwa miaka mnyonge lol,0,J Cole ni taka taka taka nimekuwa nikisema hii kwa miaka
swa_c15a299c13258a7e71d78b91fe27b51c,juanndacut wakati rappers wa twitter wananionea viungo vyao vya takataka ya kutombwa,0,Juanndacut wakati Twitter rappers ni kunidhihaki na viungo yao ya taka kujazwa
swa_261ee007f3786afb8a232028728782bd,nani jogoo wa zamani jembe la kutombwa pussy,0,Nani ni umri cock cock pussy
swa_d21c4b186b175c8843611492bdd46b1c,hawazidi majembe la kutombwa pussy matako kimya tena wanajivunia hiyo basi unataka heshima,0,Wao si over indulge katika pussy pussy kimya pipi tena kujivunia juu yake hivyo unataka heshima
swa_a0adf1b357b8662f9a2aae37b43f9983,unapomtesa bora anasafiri hata zaidi dick mzuri hufanya bitch kwenda wazimu,0,Wakati wewe kuteseka yake bora yeye kusafiri hata zaidi nzuri cock hufanya bitch kuwa crazy
swa_d7e4a16cca4985e96f20c67ea05e074f,unaweza kuwa seminoles lakini sio ngozi nyekundu ya kuma k kabila la seminole lilipata makubaliano naofsu walipe watumie jina hilo,0,Unaweza kuwa Seminoles lakini si Kuma K. wa ngozi nyekundu kabila Seminole got mpango na Naofsu kulipa yao kutumia jina hilo.
swa_d30d21243ebaa2a72a9708be0b265b5a,nani huyo mkundu amemnywesha,0,Ni nani aliye mwekundu ambaye amekuwa akinywa?
swa_c16bd40f143ee48800525bc1ee34e371,cowboys hushinda michezo wakati wa msimu wa kawaida lakini wanapofika kwenye playoffs ambayo hutupa lol kumchukia punda nigga,0,Cowboys kushinda michezo wakati wa msimu wa kawaida lakini wakati wao kupata katika playoffs kwamba anatupa lol chuki nigga nyuma
swa_d5854f2bedf3845fbe44da9ba9ef9f93,kuwa na mawimbi kweli wimbi shaq una majembe la kutombwa pussy matako yote,0,kuwa na mawimbi halisi mawimbi shaw una pussy pussy wote cheeks
swa_8011b0cbaa48454a99441a3d9a7be885,niggas anataka msichana mzuri lakini bado anataka kutomba na majembe la kutombwa pussy matako lakini hiyo haijaenda kazi umechukua moja kijana stfu,0,niggas anataka msichana mzuri lakini bado anataka fuck na pussy pussy pussy pussy pussy lakini hiyo si kazi wewe wamechukua kijana mmoja stfu
swa_238e82a337f1faab9b95cfa5fcc130c0,mama usimwite msichana kijinga huyo ni binti ya mtu dada mpwa,0,Mama usimwite msichana huyo wa kijinga ni binti ya mpwa
swa_84fc31318ec364a3599080c726b5d6c7,mimi na mjinga wa mtu pia lakini ujinga wako umezidi,0,Mimi ni mjinga wa mtu pia lakini ujinga wako imeenda mbali sana.
swa_b7ff0f5dcd4d7e86db9d4089feda56c9,kuwaita watu niggers kwenye xbox kama wewe si poa,0,Piga simu kwa weusi kwenye Xbox kama wewe si pussy
swa_e0cffc9e424fc7aaeb82528d01a075b2,smh bitches ni chuki vile wanawezaje kuthubutu kumfanyia hivi blackgirls wivu yooo upumbavu,0,Smh bitch ni kama chuki jinsi gani wao kushindwa kufanya hivyo kwa wasichana weusi wivu kwamba ujinga
